id,LoanTypeDescription,Source,Rate,LoanTerm,AmountDisbursed,LoanOpenDate,LoanPayment,LoanPaymentMethodDesc,LoanCreditHighBal,PaymentMethods,InstancesOfDelinquency,CreditLifeInsurance,CreditDisabilityInsurance,ApprovalOfficerNumber,BranchName,IsRefinance,IsAddon,IsSecure,Zip,CreditScore,BankruptcyScore,OccupancyStatus,OccupancyDuration,MonthlyRent,Occupation,EmployedMonths,EmploymentStatus,IncomeVerifyMethod,TotalMonthlyIncome,MonthlyLiability,CoCreditScore,CoBankruptcyScore,CoOccupancyStatus,CoOccupancyDuration,CoMonthlyRent,CoOccupation,CoEmployedMonths,CoEmploymentStatus,CoTotalMonthlyIncome,CoMonthlyLiability,TotalDebtToIncomeFund,RevolvingDebtAmounts,NumberOfOpenRevolvingAccounts,TotalUnsecureBalance,TotalMonthlyDebt,Age_LoanOpenDate,MonthsOfMembership_loanopendate,AccountOpenDate,MonthsOfMembership,EstatementIndicator,DebitCardIndicator,CreditCardIndicator,DirectDepositsReceived,AvgDirectDeposit,SavingsProductsPreLoan,SavingsProductsPostLoan,LoanProductsPreLoan,LoanProductsPostLoan,AvgTotalDeposits,HomeBankingFirstLogInDate,NumberOfLoginsBeforeLoan,NumberOfLoginsAfterLoan,DealershipName,TotalVehicleValue,FundedLTV,EstimatedVehiclePayment,VehicleColor,VehicleMake,VehicleModel,VehicleMileage,IsNewVehicle,VehicleYear,IsIndirectLoan,TradeValue,TradeAllowance,TradeType,TradePayoff,TradeMake,TradeModel,GAPInsurance,IWS,BinaryTarget
322861,INDIRECTUSEDAUTO,GATEWAY,4.65,84,39589.06,30JUN2016,554.04,Coupon,39589.06,Unknown--ACH-13,0,N,N,1340,,N,N,Y,34736,720,231,BUYING,36,0.0,OPERATOR,60,EM,,3950.0,1159.0,,,,,,,,,,,43.368,0.0,3.0,0.0,1713.04,65,0,29JUN2016,15,N,N,N,1.0,554.04,1,0,0,0,10.2864,,0,0,NAPLETONCLERMONTCHRYSLERDODGEJEEP,30725.0,128.85,537.02,,DODGE,DURANGO2WD4DRR/T,48969,N,2013,Y,0.0,-6500.0,,6500.0,DODGE,DURANGO,N,N,0
324734,INDIRECTNEWAUTO,GATEWAY,4.2,84,31887.3,18JUL2016,439.0,Coupon,31887.3,Unknown--ACH-14,0,N,N,1617,ConsumerLending,N,N,Y,34715,682,269,RENT,47,350.0,CUSTOMERSERVICEREP,47,EM,,2790.0,1055.54,628.0,162.0,RENT,47.0,350.0,OPERATIONSMANAGER,83.0,EM,5000.0,0.0,28.171,6979.0,11.0,35022.0,1494.54,32,0,18JUL2016,14,N,N,N,,,0,0,0,0,42.1821,,0,0,NAPLETONSORLANDOCHRYSLERJEEPDODGE,32529.0,98.027,426.42,,DODGE,GRANDCARAVAN4DRWGNSXTPLUS,12,Y,2016,Y,1000.0,1000.0,,0.0,PONTIAC,G6,N,N,0
389751,INDIRECTUSEDAUTO,GATEWAY,8.24,54,12983.41,06MAR2017,282.05,Coupon,12983.41,Cash-8,0,N,N,1306,,N,N,Y,32808-3712,637,419,RENT,180,350.0,CHECKINCLERK,18,EM,,2500.0,45.0,,,,,,,,,,,27.343000000000004,433.0,2.0,716.0,327.05,44,109,12FEB2008,115,Y,Y,N,15.0,535.1393,1,0,0,0,132.2884,3/23/2014,5,0,AUTONATIONCHEVROLETWESTCOLONIAL,11725.0,110.733,288.55,,CHEVROLET,MALIBU,72014,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
239532,INDIRECTNEWAUTO,GATEWAY,5.99,75,25462.82,26AUG2015,408.85,Coupon,25462.82,ACH-3-Draft-21,0,N,N,1054,ConsumerLending,N,N,Y,32812,636,173,OWN,86,0.0,,0,RE,,2733.33,479.0,,,,,,,,,,,32.482,2105.0,8.0,4075.0,887.85,61,0,26AUG2015,25,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,31095.0,81.887,368.26,,HYUNDAI,SANTAFESPORTFWD4DR2.4,30,Y,2016,Y,6850.0,6850.0,,0.0,HYUNDAI,SANTAFE,N,N,0
90737,USEDAUTO,LENDER,4.74,60,22145.4,23JAN2014,447.58,Cash,22146.0,Unknown--HomeBanking-39,0,Y,Y,1394,FernPark,N,N,Y,32707,720,300,LIVEWITHPARENTS,180,400.0,CHEF,36,EM,,2026.27,0.0,,,,,,,,,,,41.83,0.0,0.0,0.0,447.58,24,169,27DEC1999,213,Y,N,N,154.0,424.5555,2,0,0,0,782.4427,10/26/2012,380,969,AUTOWHOLESALEDIRECT,24900.0,88.93700000000003,320.27,,NISSAN,MAXIMASEDAN4DSV6,27159,N,2013,N,0.0,0.0,,0.0,,,Y,N,0
135133,USEDAUTO,LENDER,12.0,66,12962.5,28MAY2014,304.48,Cash,0.0,Unknown-,0,Y,Y,1289,EastOrlando,N,N,Y,34759-5352,590,271,OTHER,0,0.0,MAINTANCEPOOLTECH,48,EM,PAYSTUBS,2188.12,547.08,0.0,282.0,OTHER,0.0,0.0,HOUSEKEEPING,24.0,EM,1821.09,0.0,21.24,143.0,1.0,13451.0,851.56,28,0,28MAY2014,40,N,N,N,,,0,0,0,1,0.5769,,0,0,ELITEAUTOSALES,12525.0,103.493,281.74,,HONDA,CIVIC-4CYL.,93366,N,2007,N,0.0,0.0,,0.0,,,Y,N,0
245751,INDIRECTNEWAUTO,GATEWAY,3.49,84,27467.27,22SEP2015,369.52,Coupon,27467.27,Unknown--ACH-7-Cash-10-Check-5,1,N,N,1054,,N,N,Y,34769,621,95,BUYING,117,0.0,DISABILTY,0,OT,,2666.66,2170.12,710.0,297.0,RENT,48.0,0.0,TRUCKLOADER,72.0,EM,2850.0,0.0,46.036,7496.0,11.0,8354.0,2539.64,51,2,22JUL2015,26,N,N,N,1.0,369.52,1,0,1,0,5.4252,,0,0,UNIVERSALNISSAN,20880.0,131.548,352.3,,HYUNDAI,ELANTRA4DRSDNAUTOVALUEEDITION(ALABAMAPLANT),60,Y,2016,Y,0.0,-9350.0,,9350.0,NISSAN,VERSA,N,N,0
401727,USEDAUTO,LENDER,2.74,48,13118.5,21APR2017,289.2,Coupon,13118.5,Unknown--Check-1-Draft-3,0,N,N,1054,MSC,N,N,Y,32824-5874,675,298,RENT,12,1300.0,DRIVER,178,OW,,4800.0,739.0,,,,,,,,,,,48.504,868.0,4.0,17948.0,1028.2,51,20,25AUG2015,25,Y,N,N,,,2,0,2,0,4.0221,11/12/2015,3,7,,14450.0,90.785,277.64,,DODGE,JOURNEY,41000,N,2014,N,0.0,0.0,,0.0,,,Y,N,0
262429,INDIRECTUSEDAUTO,GATEWAY,3.49,84,32357.09,17NOV2015,435.35,Coupon,32357.09,Unknown--Cash-23-Check-1-Draft-3,0,N,N,1484,,N,N,Y,34761,714,246,BUYING,36,0.0,CASEMANAGER,156,EM,,3500.0,1422.21,,,,,,,,,,,53.073,4639.0,5.0,41165.0,1857.56,36,0,17NOV2015,22,N,N,N,,,0,0,0,0,5.0,12/23/2015,0,18,CARLBLACKCHEVROLETBUICKGMC,33625.0,96.229,444.61,,BUICK,ENCLAVE,28889,N,2014,Y,12000.0,400.0,,11600.0,NISSAN,ALTIMA,N,N,0
421401,INDIRECTUSEDAUTO,GATEWAY,4.15,75,17852.69,14JUN2017,271.1,Coupon,17852.69,ACH-1-Draft-2,0,N,N,1289,ConsumerLending,N,N,Y,32824-7352,0,422,LIVEWITHPARENTS,27,0.0,TEAMMEMBER,120,EM,,1375.0,3005.0,697.0,179.0,LIVEWITHPARENTS,27.0,0.0,MANAGER,120.0,EM,6000.0,0.0,44.422,16649.0,9.0,16446.0,3276.1,19,9,15SEP2016,12,Y,Y,N,,,2,0,0,0,2.0175,,0,0,UNIVERSALNISSAN,13225.0,134.99200000000002,208.68,,HYUNDAI,ACCENT,4747,N,2016,Y,0.0,0.0,,0.0,,,N,N,0
133360,INDIRECTNEWAUTO,GATEWAY,12.0,72,18164.89,21MAY2014,343.7,Cash,18714.98,Unknown-,1,N,N,1054,ConsumerLending,N,N,Y,34491,0,291,LIVEWITHPARENTS,12,0.0,CASHIER,6,EM,,920.58,0.0,0.0,294.0,LIVEWITHPARENTS,12.0,60.0,CASHIER,72.0,EM,233.21,0.0,36.133,0.0,0.0,778.0,0.0,20,0,21MAY2014,40,N,N,N,,,0,1,0,0,15.0,,0,0,LAKENISSAN,16475.0,110.257,343.7,,NISSAN,VERSANOTESPLUS,8,Y,2014,Y,0.0,0.0,,0.0,,,N,N,1
233856,USEDAUTO,LENDER,2.99,66,20285.65,01AUG2015,342.23,Coupon,20300.66,Check-1-HomeBanking-19,0,Y,N,1484,Kissimmee,N,N,Y,34787,712,187,OWN,36,0.0,MARKETINGSALES,45,EM,,6666.67,1793.0,,,,,,,,,,,32.028,28729.0,19.0,35339.0,2135.23,56,309,14NOV1989,334,N,Y,Y,41.0,425.2807,4,0,3,2,13934.9222,10/25/2012,219,368,CARMAX,24950.0,81.305,333.53,,LEXUS,ES-V6,38000,N,2010,N,0.0,0.0,,0.0,,,N,N,0
306222,INDIRECTNEWAUTO,GATEWAY,3.49,84,44367.42,09MAY2016,596.94,Coupon,44367.42,Unknown--Check-2-Kiosk-1,0,N,N,1054,,N,N,Y,34788,792,273,BUYING,60,0.0,DRIVER,84,EM,,5800.0,2784.0,,,,,,,,,,,58.292,864.0,5.0,20937.0,3380.94,72,0,09MAY2016,16,N,N,N,,,0,0,0,0,5.0,,0,0,CECILCLARKCHEVROLET,40310.0,110.066,594.87,,CHEVROLET,"SILVERADO15002WDDOUBLECAB143.5""LTW/1LT",50,Y,2015,Y,0.0,-8140.0,,8140.0,HYUNDAI,SANTAFE,N,N,0
220824,USEDAUTO,CONSUMER,2.79,60,22298.5,10JUN2015,399.1,Cash,22298.5,ACH-26-HomeBanking-1,0,N,N,1340,ConsumerLending,N,N,Y,32738-1901,834,349,BUYING,168,0.0,OPERATIONSMANAGER,84,EM,,5000.0,1413.0,,,,,,,,,,,36.242,1333.0,6.0,1333.0,1812.1,39,255,02MAR1994,282,Y,N,N,201.0,1238.2027,2,2,1,0,5543.5596,10/23/2012,198,225,MASSEYCADILLAC,18300.0,121.85,427.26,,BUICK,ENCLAVE,59355,N,2008,N,7000.0,2000.0,CAR,5000.0,CHRYSLER,TOWNANDCOUNTRY,Y,N,0
424903,INDIRECTNEWAUTO,GATEWAY,4.15,84,24377.4,28JUN2017,335.46,Coupon,24377.4,ACH-1-HomeBanking-1,0,N,N,1289,ConsumerLending,N,N,Y,32808-2223,725,180,BUYING,6,0.0,COLLECTIONSSPECIALIST,17,EM,,4750.0,1239.0,,,,,,,,,,,33.147,8435.0,6.0,8435.0,1574.46,38,0,28JUN2017,3,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,19315.0,126.21,348.35,,NISSAN,SENTRASCVT,25,Y,2017,Y,0.0,0.0,,0.0,,,N,N,0
283067,INDIRECTUSEDAUTO,GATEWAY,3.29,72,14804.38,10FEB2016,227.17,Coupon,14804.38,Unknown--ACH-6-Check-9-HomeBanking-4-Kiosk-1,0,N,N,1054,ConsumerLending,N,N,Y,32712,754,240,OWN,192,0.0,GENERALMANAGER,36,EM,,15000.0,1473.0,,,,,,,,,,,11.334,26550.0,20.0,26550.0,1700.17,37,0,10FEB2016,19,N,N,N,,,0,0,0,0,51.5026,,0,0,EVOLUTIONAUTO,14750.0,100.369,214.54,,KIA,FORTE5-DOOR5DRHBAUTOEX,18212,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
202850,INDIRECTUSEDAUTO,GATEWAY,4.9,72,18226.59,19MAR2015,293.29,Coupon,18226.59,Cash-27-Draft-4,0,N,N,1289,,N,N,Y,32839,750,402,LIVEWITHPARENTS,36,300.0,MAINT,36,EM,,1646.67,25.0,,,,,,,,,,,37.548,61.0,2.0,61.0,318.29,62,0,18MAR2015,30,Y,N,N,,,1,0,0,0,5.0,,0,0,TOYOTAOFORLANDO,19400.0,93.951,269.77,,TOYOTA,VENZA4DRWGNV6FWD(NATL),53627,N,2009,Y,0.0,0.0,,0.0,,,N,N,0
240523,INDIRECTUSEDAUTO,GATEWAY,3.49,72,14193.06,27AUG2015,219.08,Coupon,14193.06,ACH-19-Cash-2-Check-1,0,N,N,1249,ConsumerLending,N,N,Y,32712,679,350,LIVEWITHPARENTS,12,300.0,RESERVATIONS,1,EM,,2383.33,407.18,684.0,389.0,LIVEWITHPARENTS,12.0,300.0,VIPLOUNGE,3.0,EM,2416.67,0.0,25.547,1033.0,3.0,17287.0,626.26,23,0,27AUG2015,25,Y,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,10725.0,132.336,218.34,,NISSAN,CUBE5DRWGNI4CVT1.8S,65675,N,2011,Y,0.0,0.0,,0.0,,,N,N,0
123304,USEDAUTO,LENDER,8.0,54,8411.75,23APR2014,199.07,Cash,8412.0,Unknown--ACH-1-Cash-30-Kiosk-2,6,Y,Y,1054,Kissimmee,N,N,Y,34714-4832,663,294,RENT,24,297.5,SECURITY,36,EM,PAYSTUBS,1189.67,25.0,,,,,,,,,,,43.842,281.0,1.0,281.0,224.07,32,0,23APR2014,41,N,N,N,1.0,822.0,0,1,0,0,0.0,10/5/2015,0,4,UNIQUEMOTORSPORTSALES,7875.0,106.816,197.25,,CHEVROLET,COLORADO,103619,N,2005,N,0.0,0.0,,0.0,,,Y,N,0
140123,USEDAUTO,LENDER,12.0,75,14912.7,13JUN2014,285.96,Cash,14913.0,Unknown--ACH-2-Cash-13,0,N,Y,1340,Kissimmee,N,N,Y,34741,0,0,LIVEWITHPARENTS,0,0.0,WAREHOUSE,12,EM,,1586.0,0.0,,,,,,,,,,,19.009,0.0,0.0,0.0,0.0,21,0,13JUN2014,39,Y,N,N,,,0,0,0,0,15.01,,0,0,RIKERSAUTOFINANCIALLLC,13125.0,113.621,285.96,,KIA,SOUL-4CYL.,67000,N,2010,N,0.0,0.0,,0.0,,,Y,Y,1
201847,NEWAUTO,LENDER,2.9,78,27483.83,27FEB2015,404.81,Coupon,27517.36,Unknown--Cash-3-Check-26-Draft-12,0,Y,N,1484,Sanford,N,N,Y,32773,849,402,BUYING,228,0.0,RETIRED,0,RE,DDCFE,1600.0,2297.0,844.0,299.0,BUYING,228.0,0.0,RETIRED,0.0,RE,7100.0,0.0,31.055,4385.0,18.0,4385.0,2701.81,68,294,13AUG1990,325,N,N,N,33.0,1461.1029999999996,2,0,1,0,2438.3683,8/15/2014,2,0,AUTONATIONFORDOFSANFORD,56080.0,49.008,427.7,,FORD,F150SUPERCREWCAB,350,Y,2014,N,0.0,0.0,,0.0,,,N,N,0
386330,INDIRECTNEWAUTO,GATEWAY,7.49,72,20453.18,27FEB2017,354.62,Coupon,20453.18,ACH-9-SharedBranch-1,0,N,N,2009,ConsumerLending,N,N,Y,32806-6147,648,417,LIVEWITHPARENTS,6,300.0,TEACHER,6,EM,,1767.0,118.89,,,,,,,,,,,43.775,1328.0,2.0,9690.0,473.51,21,0,27FEB2017,7,N,N,N,,,0,0,0,0,3.2474,,0,0,UNIVERSALNISSAN,16820.0,121.6,290.82,,NISSAN,VERSASEDANSVCVT,5,Y,2017,Y,100.0,100.0,,0.0,HONDA,CIVIC,N,N,0
107412,INDIRECTUSEDAUTO,GATEWAY,7.5,72,23587.26,09MAR2014,409.1,Cash,0.0,Unknown-,0,N,N,1054,,N,N,Y,32771,0,292,RENT,2,450.0,SALESREP,20,EM,,1841.67,0.0,,,,,,,,,,,46.648,0.0,0.0,0.0,409.1,20,0,09MAR2014,42,N,N,N,,,0,0,0,0,5.0,,0,0,EVOLUTIONAUTO,23900.0,98.691,394.09,,CADILLAC,CTS4DRSDNRWDW/1SB,49566,N,2009,Y,300.0,300.0,,0.0,CHRYSLER,300M,N,N,1
154843,NEWMOTORCYCLE,LENDER,11.5,72,11598.6,31JUL2014,241.87,Cash,11599.0,Cash-6-Check-2-HomeBanking-5,5,Y,Y,1394,St.Cloud,N,N,Y,34769,576,292,LIVEWITHPARENTS,1,200.0,SECURITYOFFICER,4,EM,,1007.5,28.0,,,,,,,,,,,46.795,929.0,1.0,929.0,28.0,25,5,01FEB2014,43,Y,N,N,1.0,1826.0,1,0,1,0,36.48,2/27/2014,5,36,ORLANDOHARLEY-DAVIDSON,11178.0,103.763,241.87,SANDCAMODEMIN,HARLEY-DAVIDSON,XL883,0,Y,2014,N,0.0,0.0,,0.0,,,Y,N,1
306630,INDIRECTNEWAUTO,GATEWAY,1.89,60,21059.09,06MAY2016,368.37,Coupon,21059.09,Unknown--Draft-17,0,N,N,1394,ConsumerLending,N,N,Y,32828,832,371,RENT,36,2100.0,REGIONALVP,36,EM,,24166.67,1029.0,,,,,,,,,,,14.472,1183.0,7.0,1183.0,1397.37,48,0,05MAY2016,16,N,N,N,,,1,0,0,0,5.0,,0,0,CARLBLACKCHEVROLETBUICKGMC,26650.0,79.021,344.68,,CHEVROLET,COLORADO,9,Y,2016,Y,9000.0,4662.0,,4338.0,JEEP,LIBERTY,N,N,0
129849,INDIRECTUSEDAUTO,GATEWAY,14.5,72,15028.01,10MAY2014,313.7,Cash,15029.0,Cash-3-Check-1,1,N,N,1249,ConsumerLending,N,N,Y,32825,584,290,BUYING,48,0.0,LIFEGUARD,12,EM,,1150.9,58.24,,,,,,,,,,,32.317,0.0,0.0,5301.0,371.94,22,0,10MAY2014,40,N,N,N,,,0,1,0,0,15.1355,,0,0,SUTHERLINNISSAN,17825.0,84.309,299.05,,MITSUBISHI,LANCER4DRSDNCVTESFWD,11854,N,2013,Y,0.0,0.0,,0.0,,,N,N,0
168887,USEDAUTO,LENDER,1.99,36,15103.2,08OCT2014,432.88,Cash,15104.0,Unknown--ACH-2-Cash-9-HomeBanking-8-Kiosk-1-SharedBranch-8,0,N,N,1289,ConsumerLending,N,N,Y,33065,621,292,LIVEWITHPARENTS,12,200.0,RN,12,EM,PAYSTUBS,4506.67,39.0,,,,,,,,,,,14.909,1551.0,1.0,1551.0,471.88,25,12,11OCT2013,47,N,N,N,36.0,594.673,1,1,0,0,79.4929,10/24/2013,4,76,LIPTONTOYOTA/SCION,19125.0,78.971,429.92,,TOYOTA,CAMRY,6005,N,2013,N,0.0,0.0,,0.0,,,N,N,0
416299,NEWAUTO,LENDER,3.45,84,62754.8,30MAY2017,843.26,Coupon,62754.8,HomeBanking-4,0,N,N,1394,Apopka,N,N,Y,34737-4513,780,392,OWN,156,0.0,VICEPRESIDENT,343,EM,,11000.0,2000.28,805.0,305.0,OWN,156.0,0.0,TEACHER,72.0,EM,3333.33,0.0,19.839,9507.0,8.0,9507.0,2843.54,36,218,18MAR1999,222,Y,Y,Y,8.0,1289.9825,3,0,1,0,2730.1223,1/2/2013,495,23,DANNYLENBUICKGMC,68995.0,90.956,839.83,,GMC,YUKONXL,4749,Y,2016,N,0.0,0.0,,0.0,,,N,N,0
295670,INDIRECTUSEDAUTO,GATEWAY,3.29,72,13594.02,05APR2016,210.11,AutoTransfer,13594.02,Unknown-,0,N,N,1340,ConsumerLending,N,N,Y,32810,764,405,LIVEWITHPARENTS,233,150.0,OPERATIONMANAGER,3,EM,,1761.0,35.0,,,,,,,,,,,22.437,306.0,1.0,306.0,245.11,22,106,08JUN2007,123,N,N,N,11.0,296.9127,1,0,0,0,2917.0116,1/27/2016,3,0,HOLLERHYUNDAI,13975.0,97.274,176.85,,HYUNDAI,ELANTRASEDAN4DSEI4,33922,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
410623,INDIRECTNEWAUTO,GATEWAY,4.15,84,38919.24,15MAY2017,534.67,Coupon,38919.24,Draft-4,0,N,N,1289,ConsumerLending,N,N,Y,34481-7776,711,217,BUYING,42,0.0,CUSTUMERSERVICE,27,EM,,3500.0,2619.0,654.0,246.0,BUYING,42.0,0.0,SALESREP,38.0,EM,5400.0,0.0,35.434,10782.0,9.0,10782.0,3153.67,49,0,12MAY2017,4,N,N,N,,,1,0,0,0,5.0,,0,0,NAPLETONSORLANDOCHRYSLERJEEPDODGE,33175.0,117.315,505.09,,DODGE,CHALLENGERSXTPLUSCOUPE,8,Y,2017,Y,0.0,-5104.0,,5104.0,FORD,F-150,N,N,0
136143,INDIRECTUSEDAUTO,GATEWAY,5.74,60,15131.73,30MAY2014,291.41,Cash,15132.0,Cash-32,6,N,N,1054,ConsumerLending,N,N,Y,32824,688,294,LIVEWITHPARENTS,73,0.0,MANAGER,24,EM,,1733.33,37.4875,,,,,,,,,,,18.975,1747.0,2.0,2746.0,328.8975,22,0,30MAY2014,40,Y,N,N,,,0,1,0,1,10.0,,0,0,DAVIDMAUSVOLKSWAGEN,12800.0,118.217,276.33,,VOLKSWAGEN,GTI2DRHBMAN,51175,N,2008,Y,0.0,0.0,,0.0,,,N,N,0
100559,USEDAUTO,LENDER,8.0,48,5148.64,19FEB2014,133.64,Cash,5149.0,Unknown--Cash-26-Check-1,0,Y,Y,1289,St.Cloud,N,N,Y,34769,640,293,RENT,36,775.0,SERVICE,14,EM,,2300.0,289.0,652.0,284.0,RENT,24.0,0.0,RETIRED,45.0,RE,1470.0,0.0,31.768,0.0,0.0,0.0,422.64,35,0,19FEB2014,43,N,N,Y,,,0,0,0,0,5.966,2/28/2014,0,219,AUTOEXCHANGEOFCENTRALFLORIDA,6500.0,79.21,116.07,,CHEVROLET,IMPALA-V6,93800,N,2005,N,0.0,0.0,,0.0,,,Y,N,0
124678,INDIRECTUSEDAUTO,GATEWAY,7.5,60,19120.81,25APR2014,383.15,Cash,19121.0,Unknown--ACH-19-Cash-3,0,N,N,1208,,N,N,Y,32746,0,286,LIVEWITHPARENTS,183,0.0,CONSULTANT,24,EM,,2321.0,20.0,,,,,,,,,,,17.37,273.0,1.0,273.0,403.15,20,0,25APR2014,41,N,N,N,,,0,1,0,0,5.01,,0,0,ORLANDOKIANORTH,20625.0,92.707,399.09,,NISSAN,MAXIMA4DSEDANSV,64906,N,2009,Y,0.0,0.0,,0.0,,,N,N,1
338909,NEWAUTO,LENDER,3.25,66,27646.08,19AUG2016,458.61,Coupon,27646.08,Unknown--Check-10,0,N,N,1394,LakeMary,N,N,Y,32708-6306,796,277,BUYING,0,0.0,RETIRED,60,RE,,5697.0,2883.54,,,,,,,,,,,46.932,23376.0,6.0,23455.0,3342.15,68,967,01JAN1936,980,N,Y,Y,,,2,0,2,0,172.7007,12/11/2012,338,231,HOLLERHYUNDAI,28640.0,96.53,414.41,,HYUNDAI,SANTAFESPORT,5,Y,2017,N,0.0,0.0,,0.0,,,Y,N,0
110557,USEDAUTO,CONSUMER,1.99,36,13017.99,27MAR2014,373.14,Cash,13018.0,Unknown--Cash-1-Check-1-Draft-5,0,N,N,1208,Leesburg,N,N,Y,34748-2957,649,292,BUYING,64,0.0,LABORATORYTECHNICIAN,17,EM,,2300.0,465.0,,,,,,,,,,,36.441,0.0,1.0,38403.0,838.14,33,0,27MAR2014,42,N,N,Y,,,0,0,0,0,11.046,,0,0,,18825.0,69.153,369.73,,DODGE,NITRO-V6,29400,N,2011,N,0.0,0.0,,0.0,,,N,N,0
244200,INDIRECTUSEDAUTO,GATEWAY,7.2,72,15029.36,19SEP2015,258.44,Coupon,15029.36,Draft-24,0,N,N,1439,,N,N,Y,32703,652,223,RENT,36,1200.0,TREETRIMMER,120,EM,,6344.0,497.0,,,,,,,,,,,30.823,2135.0,3.0,2241.0,755.44,56,0,18SEP2015,24,N,N,N,,,1,0,0,0,5.0,,0,0,DAVIDMAUSVWNORTH,10900.0,137.884,215.58,,HONDA,CIVIC-4CYL.,88966,N,2012,Y,250.0,250.0,,0.0,CHEVROLET,MALIBU,N,N,0
149217,USEDAUTO,LENDER,14.5,81,16325.32,17JUL2014,346.12,AutoTransfer,16345.68,Unknown--HomeBanking-3,0,Y,Y,1394,FernPark,N,N,Y,32792,623,292,OWN,288,0.0,ADMINISTRATIVEASSISTANT,18,EM,,1786.82,390.0,,,,,,,,,,,41.197,2072.0,3.0,7148.0,736.12,24,100,25MAR2006,138,Y,N,Y,101.0,511.2268,3,0,1,0,951.0541,10/28/2012,288,1988,AUTOWHOLESALEDIRECT,17775.0,91.844,355.05,,DODGE,GRANDCARAVAN-V6,66000,N,2011,N,0.0,0.0,,0.0,,,Y,N,0
393719,INDIRECTUSEDAUTO,GATEWAY,4.5,84,22794.25,20MAR2017,317.42,Coupon,22794.25,SharedBranch-4,0,N,N,1054,ConsumerLending,N,N,Y,32824,773,371,BUYING,24,0.0,MASSAGETHERAPIST,24,EM,,3083.33,1393.0,577.0,334.0,RENT,1.0,500.0,CNA,18.0,EM,3166.67,0.0,35.367,2584.0,14.0,11115.0,1710.42,55,0,20MAR2017,6,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,19300.0,118.105,272.68,,HYUNDAI,TUCSONAWD4DRSE,33273,N,2016,Y,0.0,0.0,,0.0,,,N,N,0
110353,USEDAUTO,CONSUMER,14.5,75,12657.19,27MAR2014,274.07,Cash,12658.0,ACH-8-Cash-22,21,N,Y,1208,ConsumerLending,N,N,Y,32738-1446,544,253,LIVEWITHPARENTS,36,150.0,CSA,7,EM,PAYSTUBS,1961.44,82.49,,,,,,,,,,,25.826,0.0,0.0,5424.0,356.56,28,4,14NOV2013,46,N,N,N,,,1,0,0,0,4.2176,1/13/2014,73,41,HOLLERIMPORTSOFWINTERPARK,11925.0,106.14,299.14,,HONDA,CIVIC-4CYL.,89153,N,2010,N,0.0,0.0,,0.0,,,Y,Y,0
219312,NEWAUTO,LENDER,3.29,81,36544.16,03JUN2015,551.84,Cash,36670.23,HomeBanking-28,0,Y,Y,1340,PineHills,N,N,Y,32818,850,414,BUYING,480,0.0,RETIRED,0,RE,,1439.0,1655.0,829.0,410.0,GOVQUARTERS,480.0,0.0,FIREINSPECTOR,372.0,EM,5103.0,0.0,49.019,2450.0,16.0,2450.0,2206.84,64,313,31MAY1989,340,Y,Y,Y,159.0,808.5676,3,0,2,0,3116.0953,10/29/2012,539,1087,AUTOWHOLESALEDIRECT,35930.0,101.709,553.68,,FORD,F150PICKUP,4275,Y,2015,N,0.0,0.0,,0.0,,,Y,N,0
146555,USEDAUTO,LENDER,3.99,75,18806.83,07JUL2014,308.3,Cash,18807.0,Unknown--HomeBanking-7,2,Y,Y,1349,FernPark,N,N,Y,32714,732,273,RENT,12,625.0,BILLINGCLERK,6,EM,,3200.0,568.0,,,,,,,,,,,46.974,214.0,1.0,1751.0,568.0,23,0,07JUL2014,38,Y,N,N,,,0,0,0,0,8.8766,7/24/2014,0,37,CARPLEX,18550.0,101.385,308.3,,VOLKSWAGEN,GTI-4CYL.,62909,N,2011,N,0.0,0.0,,0.0,,,Y,N,1
135899,USEDAUTO,CONSUMER,3.35,72,23469.14,09JUN2014,360.8,Cash,23470.0,Check-1-HomeBanking-39,0,N,N,1208,FernPark,N,N,Y,32707-3373,786,299,BUYING,137,0.0,OWNER/CEO,264,SE,,6000.0,2485.0,,,,,,,,,,,47.43,13644.0,6.0,13644.0,2845.8,40,171,30MAR2000,210,Y,N,N,76.0,1244.4361,3,0,0,0,792.9695,10/23/2012,508,1336,,22700.0,103.388,359.54,,TOYOTA,PRIUS-4CYL.,17603,N,2012,N,0.0,0.0,,0.0,,,Y,N,0
